transaction_id,txn_date,store_id,sku_id,quantity,unit_price,revenue
TXN0000390,2022-02-25,STR017,SKU0025,6.0,13.0,78.0
TXN0000391,15/03/2022,STR005,SKU0002,8.0,5.87,46.96
TXN0000392,2022-07-20,STR002,SKU0013,4.0,13.09,52.36
TXN0000393,2024-01-14,STR004,SKU0018,16.0,14.54,232.64
TXN0000394,2024-12-08,STR019,SKU0016,19.0,4.95,94.05
TXN0000395,2023-11-12,STR011,SKU0021,22.0,13.08,287.76
TXN0000396,2024-08-13,STR004,SKU0025,16.0,12.79,204.64
TXN0000397,2024-08-24,STR016,SKU0012,7.0,9.75,68.25
TXN0000398,2022-10-30,STR012,SKU0025,17.0,12.76,216.92
TXN0000399,2022-07-21,STR007,SKU0010,6.0,7.24,43.44
TXN0000400,2022-06-25,STR001,SKU0030,12.0,9.64,115.68
TXN0000401,2024-05-20,STR016,SKU0016,11.0,6.98,76.78
TXN0000402,2024-01-04,STR014,SKU0023,15.0,14.98,224.7
TXN0000403,2024-08-05,STR005,SKU0027,16.0,8.68,138.88
TXN0000404,2023-07-10,STR005,SKU0024,7.0,4.7,32.9
TXN0000405,2024-12-06,STR005,SKU0026,16.0,10.55,168.8
TXN0000406,2024-09-06,STR014,SKU0017,9.0,11.73,105.57
TXN0000407,2024-06-05,STR006,SKU0002,16.0,13.13,210.08
TXN0000408,2024-05-30,STR006,SKU0015,7.0,1.67,11.69
TXN0000409,2022-05-16,STR008,SKU0006,14.0,11.59,162.26
TXN0000410,2024-03-27,STR020,SKU0027,12.0,8.66,103.92
TXN0000411,2024-11-04,STR010,SKU0008,,11.31,33.93
TXN0000412,2022-11-17,STR008,SKU0007,9.0,8.62,77.58
TXN0000413,2024-06-12,STR010,SKU0008,18.0,5.95,107.1
TXN0000414,2023-01-19,STR014,SKU0020,,1.97,3.94
TXN0000415,2022-08-21,STR018,SKU0018,2.0,5.82,11.64
TXN0000416,2024-03-11,STR020,SKU0029,,10.36,113.96
TXN0000417,2022-07-01,STR010,SKU0013,4.0,1.63,6.52
TXN0000418,2023-06-12,STR010,SKU0009,11.0,13.94,153.34
TXN0000419,2024-10-23,STR007,SKU0002,1.0,6.89,6.89
TXN0000420,2022-06-21,STR015,SKU0001,25.0,2.35,58.75
TXN0000421,2022-06-20,STR013,SKU0012,12.0,13.41,160.92
TXN0000422,2024-10-30,STR007,SKU0028,13.0,3.94,51.22
TXN0000423,2024-05-01,STR011,SKU0016,19.0,2.29,43.51
TXN0000424,2023-05-21,STR004,SKU0027,12.0,2.56,30.72
TXN0000425,2023-03-21,STR014,SKU0004,3.0,8.63,25.89
TXN0000426,2024-11-22,,SKU0003,18.0,5.36,96.48
TXN0000427,2024-03-04,,SKU0026,9.0,12.86,115.74
TXN0000428,22/09/2024,STR002,SKU0004,13.0,8.87,115.31
TXN0000429,2022-04-11,STR004,SKU0002,,5.25,89.25
TXN0000430,2023-08-05,STR004,SKU0013,9.0,9.39,84.51
TXN0000431,2024-03-05,STR015,SKU0028,,14.24,242.08
TXN0000432,2022-02-09,STR014,SKU0021,19.0,13.14,249.66
TXN0000433,2023-07-16,STR011,SKU0003,13.0,3.34,43.42
TXN0000434,2022-03-02,STR008,SKU0026,1.0,13.27,13.27
TXN0000435,2024-09-13,STR018,SKU0026,15.0,6.44,96.6
TXN0000436,2024-01-17,STR018,SKU0025,24.0,6.69,160.56
TXN0000437,2022-07-26,STR012,SKU0028,1.0,8.3,8.3
TXN0000438,2023-07-26,STR013,SKU0008,28.0,11.87,332.36
TXN0000439,2022-04-30,STR016,SKU0030,15.0,7.2,108.0
TXN0000440,2024-05-31,STR014,SKU0010,4.0,10.42,41.68
TXN0000441,2022-08-04,STR004,SKU0025,,3.8,53.2
TXN0000442,2023-10-28,STR011,SKU0018,14.0,5.48,76.72
TXN0000443,2022-03-28,STR003,SKU0024,12.0,14.3,171.6
TXN0000444,2022-06-23,STR016,SKU0019,11.0,7.17,78.87
TXN0000445,2024-12-10,STR013,SKU0020,3.0,11.31,33.93
TXN0000446,2023-02-27,STR020,SKU0019,18.0,2.57,46.26
TXN0000447,15/05/2022,STR003,SKU0024,,1.91,11.46
TXN0000448,2024-02-07,STR011,SKU0023,6.0,2.21,13.26
TXN0000449,2022-08-09,STR014,SKU0005,6.0,10.97,65.82
TXN0000450,2023-10-08,STR017,SKU0025,4.0,2.27,9.08
TXN0000451,2024-06-06,STR017,SKU0017,2.0,-9.63,19.26
TXN0000452,2024-01-20,STR004,SKU0010,16.0,4.88,78.08
TXN0000453,2022-09-28,STR020,SKU0016,,3.39,61.02
TXN0000454,2022-09-17,STR020,SKU0030,2.0,10.85,21.7
TXN0000455,2022-09-01,STR020,SKU0026,4.0,8.84,35.36
TXN0000456,2023-11-24,STR013,SKU0026,13.0,13.53,175.89
TXN0000457,2024-01-07,STR017,SKU0014,4.0,11.32,45.28
TXN0000458,2023-07-25,STR002,SKU0024,4.0,5.86,23.44
TXN0000459,2023-03-14,STR005,SKU0012,14.0,3.21,44.94
TXN0000460,2022-03-10,STR002,SKU0021,17.0,10.1,171.7
TXN0000461,2024-07-04,STR011,SKU0020,7.0,6.19,43.33
TXN0000462,2023-12-25,STR020,SKU0008,10.0,3.73,37.3
TXN0000463,2023-12-01,STR013,SKU0008,8.0,9.24,73.92
TXN0000464,2022-04-24,STR010,SKU0002,8.0,10.43,83.44
TXN0000465,2022-11-12,STR016,SKU0005,2.0,5.35,10.7
TXN0000466,2022-11-29,STR011,SKU0014,14.0,11.24,157.36
TXN0000467,2023-10-18,STR010,SKU0015,18.0,2.42,43.56
TXN0000468,2024-05-12,STR013,SKU0005,15.0,11.35,170.25
TXN0000469,2024-08-07,STR011,SKU0013,19.0,-2.93,55.67
TXN0000470,2023-07-27,STR013,SKU0019,16.0,10.82,173.12
TXN0000471,2023-02-04,,SKU0007,7.0,7.38,51.66
TXN0000472,2023-03-24,STR010,SKU0011,16.0,3.55,56.8
TXN0000473,2024-03-18,STR009,SKU0012,5.0,1.78,8.9
TXN0000474,2022-12-15,STR012,SKU0016,8.0,12.91,103.28
TXN0000475,2023-04-01,STR018,SKU0011,14.0,13.38,187.32
TXN0000476,2024-05-11,STR009,SKU0023,6.0,6.5,39.0
TXN0000477,2023-08-19,STR017,SKU0010,22.0,10.4,228.8
TXN0000478,2023-05-28,STR013,SKU0014,4.0,13.24,52.96
TXN0000479,2024-03-15,STR001,SKU0012,3.0,2.71,8.13
TXN0000480,13/11/2022,STR010,SKU0006,15.0,8.33,124.95
TXN0000481,2022-03-08,STR004,SKU0021,10.0,7.24,72.4
TXN0000482,2024-05-14,STR003,SKU0008,18.0,4.41,79.38
TXN0000483,2023-05-14,STR005,SKU0009,4.0,4.89,19.56
TXN0000484,2022-12-23,STR014,SKU0024,21.0,13.89,291.69
TXN0000485,2022-04-15,STR013,SKU0029,5.0,10.88,54.4
TXN0000486,2024-10-12,STR011,SKU0021,9.0,9.93,89.37
TXN0000487,2024-03-05,STR010,SKU0028,10.0,10.24,102.4
TXN0000488,2022-10-28,STR008,SKU0026,17.0,7.08,120.36
TXN0000489,2023-10-29,STR018,SKU0015,8.0,12.13,97.04
TXN0000490,24/05/2023,STR019,SKU0024,7.0,11.57,80.99
TXN0000491,2022-12-25,STR015,SKU0010,10.0,7.39,73.9
TXN0000492,2022-12-08,STR006,SKU0014,19.0,3.48,66.12
TXN0000493,2022-03-25,STR019,SKU0017,8.0,2.82,22.56
TXN0000494,2024-12-04,STR016,SKU0029,16.0,12.23,195.68
TXN0000495,2024-10-11,STR003,SKU0026,2.0,10.99,21.98
TXN0000496,2024-08-12,STR007,SKU0015,12.0,7.57,90.84
TXN0000497,2022-12-12,STR007,SKU0020,2.0,3.34,6.68
TXN0000498,2024-12-28,STR015,SKU0007,1.0,11.94,11.94
TXN0000499,2022-10-29,STR011,SKU0025,5.0,6.35,31.75
TXN0000500,2024-06-22,STR005,SKU0017,,11.99,47.96
TXN0000501,2022-04-21,STR005,SKU0016,10.0,10.94,109.4
TXN0000502,2022-12-07,STR010,SKU0023,6.0,14.06,84.36
TXN0000503,2023-09-25,STR013,SKU0019,5.0,2.42,12.1
TXN0000504,2024-11-26,STR011,SKU0003,17.0,10.19,173.23
TXN0000505,2022-10-19,STR005,SKU0009,12.0,12.2,146.4
TXN0000506,2023-04-19,STR013,SKU0006,1.0,5.43,5.43
TXN0000507,2024-07-12,STR020,SKU0023,15.0,11.45,171.75
TXN0000508,2023-06-02,STR004,SKU0002,,5.52,115.92
TXN0000509,2024-01-19,STR011,SKU0007,17.0,10.07,171.19
TXN0000510,2023-04-04,STR008,SKU0018,11.0,10.69,117.59
TXN0000511,2022-01-05,STR004,SKU0021,27.0,13.58,366.66
TXN0000512,2022-11-07,STR018,SKU0016,18.0,14.34,258.12
TXN0000513,2023-09-12,STR020,SKU0026,7.0,14.96,104.72
TXN0000514,2022-01-22,STR007,SKU0028,3.0,10.87,32.61
TXN0000515,2022-09-12,STR007,SKU0004,18.0,9.32,167.76
TXN0000516,2024-11-10,STR002,SKU0029,19.0,10.72,203.68
TXN0000517,2022-01-17,STR013,SKU0019,17.0,11.59,197.03
TXN0000518,2022-09-29,STR001,SKU0020,2.0,12.51,25.02
TXN0000519,10/11/2023,STR010,SKU0003,6.0,5.43,32.58
TXN0000520,2023-09-10,STR003,SKU0019,1.0,11.07,11.07
TXN0000521,2022-08-13,STR014,SKU0022,8.0,4.09,32.72
TXN0000522,2022-03-07,STR019,SKU0018,15.0,2.89,43.35
TXN0000523,2024-09-13,STR002,SKU0003,4.0,12.21,48.84
TXN0000524,2023-08-27,STR015,SKU0016,8.0,9.33,74.64
TXN0000525,2023-09-21,STR017,SKU0029,17.0,7.93,134.81
TXN0000526,2022-03-05,STR004,SKU0022,6.0,6.88,41.28
TXN0000527,2022-08-18,STR019,SKU0005,16.0,4.95,79.2
TXN0000528,2022-03-21,STR013,SKU0029,9.0,9.41,84.69
TXN0000529,2024-12-09,STR011,SKU0029,6.0,2.65,15.9
TXN0000530,2024-04-23,STR014,SKU0006,18.0,10.91,196.38
TXN0000531,2023-08-22,STR006,SKU0025,16.0,8.08,129.28
TXN0000532,2024-01-17,STR001,SKU0013,8.0,-10.01,80.08
TXN0000533,2022-07-01,STR009,SKU0018,17.0,1.93,32.81
TXN0000534,2024-12-19,STR015,SKU0014,10.0,6.55,65.5
TXN0000535,2023-07-21,STR019,SKU0024,,6.9,89.7
TXN0000536,2023-07-21,STR009,SKU0030,6.0,9.3,55.8
TXN0000537,2024-11-17,STR005,SKU0024,12.0,13.68,164.16
TXN0000538,2022-04-16,STR003,SKU0028,18.0,11.18,201.24
TXN0000539,2023-04-10,STR019,SKU0029,5.0,12.38,61.9
TXN0000540,2022-04-07,STR005,SKU0003,8.0,11.74,93.92
TXN0000541,2023-04-12,STR018,SKU0008,15.0,4.14,62.1
TXN0000542,2022-10-20,STR004,SKU0022,7.0,8.43,59.01
TXN0000543,2023-05-21,STR001,SKU0018,15.0,11.42,171.3
TXN0000544,2024-02-09,STR004,SKU0002,,8.73,69.84
TXN0000545,2022-11-03,STR010,SKU0003,10.0,14.32,143.2
TXN0000546,2022-02-26,STR007,SKU0016,19.0,8.49,161.31
TXN0000547,2022-06-27,STR018,SKU0019,15.0,8.9,133.5
TXN0000548,2024-02-24,STR011,SKU0006,,3.12,56.16
TXN0000549,2023-09-27,STR003,SKU0006,4.0,2.57,10.28
TXN0000550,2024-12-08,STR013,SKU0004,16.0,2.29,36.64
TXN0000551,2024-09-07,STR008,SKU0017,11.0,3.52,38.72
TXN0000552,2022-06-26,STR014,SKU0001,22.0,10.57,232.54
TXN0000553,2024-03-17,STR016,SKU0018,7.0,3.9,27.3
TXN0000554,2022-04-09,STR020,SKU0015,14.0,2.96,41.44
TXN0000555,2022-04-16,STR012,SKU0014,19.0,9.77,185.63
TXN0000556,2024-05-19,STR007,SKU0021,10.0,13.09,130.9
TXN0000557,2023-03-16,STR009,SKU0016,9.0,1.95,17.55
TXN0000558,2024-12-29,STR008,SKU0022,16.0,8.33,133.28
TXN0000559,2022-01-06,STR009,SKU0023,6.0,4.09,24.54
TXN0000560,2023-07-05,STR001,SKU0028,11.0,13.84,152.24
TXN0000561,2022-12-04,STR005,SKU0024,6.0,7.15,42.9
TXN0000562,2024-12-16,STR020,SKU0016,14.0,10.24,143.36
TXN0000563,2024-01-04,STR019,SKU0015,19.0,7.37,140.03
TXN0000564,2024-04-25,STR001,SKU0008,15.0,12.54,188.1
TXN0000565,2022-11-15,STR020,SKU0018,19.0,8.15,154.85
TXN0000566,2024-09-07,STR016,SKU0005,9.0,14.27,128.43
TXN0000567,2024-07-10,STR001,SKU0028,16.0,6.35,101.6
TXN0000568,2024-05-09,STR019,SKU0026,11.0,11.24,123.64
TXN0000569,2023-06-08,STR020,SKU0004,15.0,2.7,40.5
TXN0000570,07/10/2024,STR013,SKU0024,13.0,3.69,47.97
TXN0000571,2024-01-04,STR016,SKU0004,13.0,8.65,112.45
TXN0000572,2022-03-14,STR007,SKU0022,1.0,5.0,5.0
TXN0000573,2024-08-26,STR012,SKU0003,21.0,2.3,48.3
TXN0000574,2022-01-23,STR015,SKU0015,10.0,4.84,48.4
TXN0000575,2024-01-19,STR012,SKU0020,3.0,5.16,15.48
TXN0000576,2022-10-01,STR006,SKU0022,4.0,9.91,39.64
TXN0000577,2024-09-10,STR013,SKU0013,3.0,3.74,11.22
TXN0000578,2024-03-10,STR017,SKU0028,16.0,14.03,224.48
TXN0000579,2024-06-04,STR017,SKU0024,8.0,5.37,42.96
TXN0000580,07/02/2024,STR003,SKU0007,9.0,14.51,130.59
TXN0000581,2023-09-14,STR009,SKU0021,8.0,7.22,57.76
TXN0000582,2024-08-04,STR001,SKU0022,14.0,11.39,159.46
TXN0000583,2022-11-22,STR013,SKU0011,9.0,10.66,95.94
TXN0000584,2023-08-03,STR005,SKU0023,19.0,5.29,100.51
TXN0000585,2022-11-23,STR019,SKU0027,9.0,7.49,67.41
TXN0000586,2022-05-05,STR013,SKU0025,19.0,4.6,87.4
TXN0000587,2024-08-17,STR008,SKU0023,12.0,13.44,161.28
TXN0000588,2023-06-29,STR015,SKU0020,13.0,13.47,175.11
TXN0000589,2022-03-01,STR004,SKU0009,15.0,6.36,95.4
TXN0000590,2024-06-23,STR002,SKU0024,17.0,7.02,119.34
TXN0000591,2024-10-28,STR002,SKU0011,17.0,5.59,95.03
TXN0000592,2023-12-27,STR012,SKU0016,17.0,5.54,94.18
TXN0000593,2022-12-25,STR018,SKU0010,8.0,2.68,21.44
TXN0000594,2024-07-30,STR004,SKU0010,22.0,10.14,223.08
TXN0000595,2024-03-20,STR015,SKU0005,6.0,11.87,71.22
TXN0000596,2022-11-09,STR001,SKU0029,15.0,6.1,91.5
TXN0000597,2022-12-28,STR007,SKU0005,3.0,8.27,24.81
TXN0000598,2024-12-18,STR013,SKU0003,9.0,1.8,16.2
TXN0000599,2024-11-10,STR017,SKU0029,16.0,10.0,160.0
TXN0000600,2024-01-12,STR019,SKU0017,16.0,5.89,94.24
TXN0000601,2022-02-09,STR013,SKU0014,1.0,3.49,3.49
TXN0000602,2022-09-09,STR010,SKU0023,12.0,1.65,19.8
TXN0000603,2023-01-23,STR002,SKU0012,17.0,7.26,123.42
TXN0000604,2023-08-11,STR005,SKU0004,22.0,10.54,231.88
TXN0000605,2024-08-08,STR019,SKU0022,10.0,4.74,47.4
TXN0000606,2024-07-18,STR012,SKU0006,12.0,3.77,45.24
TXN0000607,2022-10-28,STR007,SKU0017,12.0,9.78,117.36
TXN0000608,2022-04-30,STR005,SKU0029,14.0,9.51,133.14
TXN0000609,2022-10-30,STR003,SKU0029,8.0,5.62,44.96
TXN0000610,2022-09-15,STR015,SKU0011,11.0,12.98,142.78
TXN0000611,2024-09-12,STR008,SKU0024,1.0,9.56,9.56
TXN0000612,2022-01-16,STR019,SKU0019,7.0,12.51,87.57
TXN0000613,2024-06-29,STR009,SKU0015,15.0,13.97,209.55
TXN0000614,2023-12-21,STR016,SKU0005,,10.61,84.88
TXN0000615,2022-04-26,STR003,SKU0012,10.0,5.45,54.5
TXN0000616,2024-01-21,STR003,SKU0020,18.0,10.64,191.52
TXN0000617,2023-09-28,STR005,SKU0030,8.0,7.18,57.44
TXN0000618,2022-01-05,STR004,SKU0001,9.0,3.95,35.55
TXN0000619,2022-09-02,STR020,SKU0022,15.0,3.85,57.75
TXN0000620,2023-01-17,STR016,SKU0026,25.0,3.57,89.25
TXN0000621,2022-08-24,STR007,SKU0029,7.0,7.78,54.46
TXN0000622,2023-09-27,STR011,SKU0013,4.0,9.52,38.08
TXN0000623,2023-11-06,STR011,SKU0004,13.0,14.66,190.58
TXN0000624,2022-07-05,STR012,SKU0009,2.0,10.59,21.18
TXN0000625,2022-05-16,STR002,SKU0026,14.0,4.63,64.82
TXN0000626,2023-12-20,STR007,SKU0027,15.0,12.78,191.7
TXN0000627,2023-05-30,STR002,SKU0020,,14.78,280.82
TXN0000628,18/10/2022,STR019,SKU0004,6.0,7.07,42.42
TXN0000629,08/10/2022,STR008,SKU0004,15.0,13.38,200.7
TXN0000630,12/02/2022,STR015,SKU0015,1.0,11.55,11.55
TXN0000631,2024-07-24,STR019,SKU0018,1.0,5.77,5.77
TXN0000632,2024-07-11,STR006,SKU0001,13.0,1.59,20.67
TXN0000633,2023-08-31,STR002,SKU0021,12.0,10.93,131.16
TXN0000634,2023-01-18,STR007,SKU0017,4.0,14.53,58.12
TXN0000635,2022-08-24,STR014,SKU0001,18.0,3.33,59.94
TXN0000636,2022-12-03,STR010,SKU0003,13.0,13.85,180.05
TXN0000637,2024-10-12,STR002,SKU0014,3.0,4.29,12.87
TXN0000638,2022-04-08,STR002,SKU0022,17.0,8.81,149.77
TXN0000639,2024-06-20,,SKU0025,15.0,8.96,134.4
TXN0000640,2022-11-30,STR015,SKU0013,7.0,4.48,31.36
TXN0000641,2022-10-18,STR002,SKU0009,,1.82,14.56
TXN0000642,2024-06-06,STR016,SKU0030,,3.85,23.1
TXN0000643,2024-11-19,STR007,SKU0014,12.0,6.77,81.24
TXN0000644,2024-12-22,STR002,SKU0010,13.0,4.05,52.65
TXN0000645,2022-10-21,STR007,SKU0014,6.0,10.56,63.36
TXN0000646,2023-10-10,STR015,SKU0001,11.0,8.09,88.99
TXN0000647,2022-11-17,STR013,SKU0010,4.0,6.28,25.12
TXN0000648,2022-08-01,STR010,SKU0016,8.0,4.64,37.12
TXN0000649,2023-02-28,STR005,SKU0028,8.0,10.44,83.52
TXN0000650,2022-03-10,STR009,SKU0023,8.0,13.54,108.32
TXN0000651,2022-06-30,STR008,SKU0024,4.0,10.29,41.16
TXN0000652,2023-10-15,STR008,SKU0017,1.0,7.02,7.02
TXN0000653,2024-01-23,STR010,SKU0004,19.0,-1.88,35.72
TXN0000654,2022-10-24,STR009,SKU0012,8.0,12.17,97.36
TXN0000655,2023-09-03,STR002,SKU0030,14.0,8.58,120.12
TXN0000656,2024-04-17,STR006,SKU0002,,2.38,40.46
TXN0000657,2024-09-07,STR003,SKU0027,1.0,11.32,11.32
TXN0000658,2023-09-16,STR012,SKU0021,8.0,4.61,36.88
TXN0000659,2022-09-21,STR009,SKU0009,8.0,5.53,44.24
TXN0000660,2024-02-21,STR014,SKU0024,13.0,10.29,133.77
TXN0000661,2022-07-06,STR002,SKU0026,18.0,4.05,72.9
TXN0000662,2022-06-02,STR007,SKU0002,19.0,5.85,111.15
TXN0000663,2023-01-29,STR004,SKU0004,12.0,10.92,131.04
TXN0000664,2022-12-27,STR002,SKU0020,5.0,5.76,28.8
TXN0000665,2022-06-10,STR015,SKU0030,10.0,2.74,27.4
TXN0000666,2022-02-27,STR003,SKU0001,15.0,2.85,42.75
TXN0000667,2024-11-02,STR004,SKU0020,11.0,8.81,96.91
TXN0000668,2024-01-13,STR007,SKU0005,,14.98,179.76
TXN0000669,26/02/2024,STR006,SKU0020,6.0,8.56,51.36
TXN0000670,2022-03-14,STR019,SKU0019,9.0,14.7,132.3
TXN0000671,2024-05-22,STR020,SKU0003,8.0,-13.74,109.92
TXN0000672,2023-02-04,STR009,SKU0021,10.0,13.34,133.4
TXN0000673,2024-03-30,STR004,SKU0027,4.0,7.54,30.16
TXN0000674,2023-06-22,STR010,SKU0026,13.0,9.13,118.69
TXN0000675,2022-09-24,STR010,SKU0001,14.0,10.07,140.98
TXN0000676,2022-10-15,STR010,SKU0008,15.0,1.62,24.3
TXN0000677,2022-06-04,STR001,SKU0008,7.0,2.09,14.63
TXN0000678,2024-06-28,STR003,SKU0014,8.0,14.45,115.6
TXN0000679,2023-04-16,STR003,SKU0005,,7.44,66.96
TXN0000680,2024-05-04,STR007,SKU0026,17.0,12.78,217.26
TXN0000681,2024-06-27,STR012,SKU0024,18.0,3.15,56.7
TXN0000682,2022-07-03,STR018,SKU0025,10.0,4.98,49.8
TXN0000683,2022-12-29,STR004,SKU0006,8.0,2.21,17.68
TXN0000684,2022-05-17,STR015,SKU0001,1.0,11.79,11.79
TXN0000685,2022-01-11,STR005,SKU0028,10.0,-4.99,49.9
TXN0000686,2024-12-17,STR001,SKU0009,2.0,12.18,24.36
TXN0000687,25/12/2023,STR013,SKU0020,9.0,12.02,108.18
TXN0000688,2023-05-11,STR004,SKU0028,8.0,2.89,23.12
TXN0000689,2022-08-08,STR019,SKU0002,7.0,5.36,37.52
TXN0000690,10/10/2023,STR019,SKU0001,19.0,8.73,165.87
TXN0000691,2023-08-18,STR002,SKU0001,,12.39,260.19
TXN0000692,2022-09-02,,SKU0005,13.0,12.27,159.51
TXN0000693,2022-01-17,STR004,SKU0002,13.0,8.78,114.14
TXN0000694,2023-05-30,STR018,SKU0025,7.0,10.89,76.23
TXN0000695,2023-07-12,STR002,SKU0019,5.0,14.18,70.9
TXN0000696,2024-05-24,STR015,SKU0030,17.0,7.05,119.85
TXN0000697,2023-03-08,STR006,SKU0025,8.0,3.27,26.16
TXN0000698,2022-04-17,STR012,SKU0029,14.0,3.34,46.76
TXN0000699,2024-08-22,STR004,SKU0008,16.0,6.56,104.96
TXN0000700,2023-03-30,STR016,SKU0009,1.0,3.07,3.07
TXN0000701,2024-03-02,STR014,SKU0026,17.0,13.39,227.63
TXN0000702,17/02/2022,STR001,SKU0008,1.0,8.8,8.8
TXN0000703,2022-02-09,STR005,SKU0002,7.0,11.88,83.16
TXN0000704,2022-01-26,STR010,SKU0021,22.0,14.91,328.02
TXN0000705,2024-05-15,STR011,SKU0025,11.0,6.95,76.45
TXN0000706,2022-09-21,STR017,SKU0030,16.0,12.33,197.28
TXN0000707,2024-05-17,STR008,SKU0028,,11.41,205.38
TXN0000708,2024-11-01,STR019,SKU0004,14.0,4.93,69.02
TXN0000709,2023-12-29,STR004,SKU0024,,3.06,21.42
TXN0000710,2024-12-16,STR017,SKU0026,1.0,1.63,1.63
TXN0000711,2024-10-15,STR018,SKU0021,14.0,12.66,177.24
TXN0000712,2024-03-03,STR013,SKU0025,7.0,14.73,103.11
TXN0000713,2024-05-30,STR020,SKU0026,13.0,6.72,87.36
TXN0000714,2023-10-24,STR008,SKU0014,10.0,8.7,87.0
TXN0000715,2022-08-28,STR014,SKU0002,4.0,4.15,16.6
TXN0000716,2022-04-23,STR001,SKU0014,7.0,11.99,83.93
TXN0000717,2023-02-23,STR005,SKU0007,19.0,1.78,33.82
TXN0000718,2023-06-05,STR012,SKU0004,10.0,3.32,33.2
TXN0000719,2023-01-19,STR018,SKU0004,15.0,14.18,212.7
TXN0000720,2022-04-22,STR019,SKU0021,14.0,5.62,78.68
TXN0000721,2023-07-08,STR012,SKU0016,9.0,8.8,79.2
TXN0000722,2023-07-01,STR017,SKU0017,15.0,7.51,112.65
TXN0000723,2024-11-11,STR016,SKU0023,16.0,3.9,62.4
TXN0000724,2024-11-11,STR015,SKU0017,12.0,11.04,132.48
TXN0000725,2023-11-06,STR002,SKU0019,7.0,13.7,95.9
TXN0000726,2024-07-21,STR010,SKU0003,27.0,9.15,247.05
TXN0000727,2022-12-09,STR010,SKU0026,7.0,5.08,35.56
TXN0000728,2024-11-28,STR016,SKU0014,11.0,12.97,142.67
TXN0000729,2024-10-28,STR012,SKU0005,18.0,5.48,98.64
TXN0000730,2022-05-18,STR016,SKU0025,,12.52,175.28
TXN0000731,2024-02-07,STR019,SKU0023,12.0,13.07,156.84
TXN0000732,17/05/2023,STR011,SKU0002,2.0,12.99,25.98
TXN0000733,2022-10-19,STR016,SKU0006,8.0,-11.24,89.92
TXN0000734,2023-03-28,STR012,SKU0001,9.0,14.45,130.05
TXN0000735,2024-09-20,STR013,SKU0009,17.0,13.58,230.86
TXN0000736,2024-10-09,STR010,SKU0003,17.0,14.1,239.7
TXN0000737,2023-01-13,STR020,SKU0022,13.0,7.29,94.77
TXN0000738,2023-05-22,STR016,SKU0016,7.0,4.77,33.39
TXN0000739,2023-07-20,STR015,SKU0030,4.0,14.97,59.88
TXN0000740,2024-03-14,STR007,SKU0023,10.0,3.38,33.8
TXN0000741,2023-06-10,STR010,SKU0019,3.0,9.37,28.11
TXN0000742,10/03/2023,STR017,SKU0016,4.0,10.83,43.32
TXN0000743,2024-10-09,STR019,SKU0002,18.0,6.32,113.76
TXN0000744,2023-02-13,STR020,SKU0003,11.0,5.27,57.97
TXN0000745,2022-10-19,STR015,SKU0019,8.0,3.5,28.0
TXN0000746,2022-12-25,STR015,SKU0001,9.0,2.05,18.45
TXN0000747,2023-01-01,STR002,SKU0002,8.0,14.69,117.52
TXN0000748,2023-09-01,STR015,SKU0007,16.0,7.42,118.72
TXN0000749,2023-12-25,STR007,SKU0027,16.0,5.42,86.72
TXN0000750,2022-05-28,STR017,SKU0014,13.0,4.0,52.0
TXN0000751,2024-08-29,STR001,SKU0022,11.0,4.63,50.93
TXN0000752,2022-10-05,STR019,SKU0013,11.0,8.6,94.6
TXN0000753,2022-05-06,STR010,SKU0006,9.0,-4.8,43.2
TXN0000754,2024-01-03,STR003,SKU0012,15.0,5.17,77.55
TXN0000755,2022-08-19,STR012,SKU0003,27.0,14.83,400.41
TXN0000756,2024-04-02,STR014,SKU0024,7.0,9.5,66.5
TXN0000757,2024-11-05,STR015,SKU0006,7.0,2.88,20.16
TXN0000758,2024-01-30,STR014,SKU0012,15.0,11.68,175.2
TXN0000759,2024-05-01,STR011,SKU0030,3.0,2.56,7.68
TXN0000760,2023-06-27,STR002,SKU0018,9.0,5.8,52.2
TXN0000761,2023-01-15,STR017,SKU0014,19.0,6.08,115.52
TXN0000762,2023-11-04,STR020,SKU0017,14.0,10.86,152.04
TXN0000763,2023-01-27,STR015,SKU0024,7.0,2.52,17.64
TXN0000764,2024-08-18,STR001,SKU0008,12.0,9.31,111.72
TXN0000765,2023-05-30,STR015,SKU0020,18.0,8.63,155.34
TXN0000766,2023-07-01,STR005,SKU0027,11.0,6.03,66.33
TXN0000767,2024-01-09,STR020,SKU0018,17.0,8.0,136.0
TXN0000768,2022-07-27,STR002,SKU0014,16.0,7.79,124.64
TXN0000769,2023-09-07,STR002,SKU0005,15.0,14.65,219.75
TXN0000770,2024-04-06,STR004,SKU0008,13.0,10.56,137.28
TXN0000771,2024-04-30,STR015,SKU0029,3.0,5.49,16.47
TXN0000772,2022-09-04,STR013,SKU0017,6.0,12.25,73.5
TXN0000773,2022-03-01,STR015,SKU0010,1.0,7.57,7.57
TXN0000774,2022-08-01,STR007,SKU0013,9.0,2.8,25.2
TXN0000775,2024-06-16,STR018,SKU0018,4.0,3.4,13.6
TXN0000776,2022-10-18,STR009,SKU0017,12.0,9.15,109.8
TXN0000777,2022-03-05,STR003,SKU0021,8.0,3.71,29.68
TXN0000778,2023-10-17,STR015,SKU0008,18.0,12.75,229.5
TXN0000779,2024-08-23,STR011,SKU0020,,3.69,59.04
